"Observation station","Year","Month","Day","Time [Local time]","Snow depth [cm]","Average temperature [°C]"
"Salla Naruska","2007","4","27","03:00","42","3.4"
"Salla Naruska","2007","4","28","03:00","39","-0.9"
"Salla Naruska","2007","4","29","03:00","40","-1"
"Salla Naruska","2007","4","30","03:00","42","-2.1"
"Salla Naruska","2007","5","1","03:00","40","-2.6"
"Salla Naruska","2007","5","2","03:00","41","0.6"
"Salla Naruska","2007","5","3","03:00","39","-1.4"
"Salla Naruska","2007","5","4","03:00","40","-0.9"
"Salla Naruska","2007","5","5","03:00","40","-0.6"
"Salla Naruska","2007","5","6","03:00","38","2"
"Salla Naruska","2007","5","7","03:00","36","0.2"
"Salla Naruska","2007","5","8","03:00","37","2.9"
"Salla Naruska","2007","5","9","03:00","32","2.3"
"Salla Naruska","2007","5","10","03:00","29","1.3"
"Salla Naruska","2007","5","11","03:00","29","0.2"
"Salla Naruska","2007","5","12","03:00","29","0.5"
"Salla Naruska","2007","5","13","03:00","30","1.7"
"Salla Naruska","2007","5","14","03:00","27","5.2"
"Salla Naruska","2007","5","15","03:00","22","3.3"
"Salla Naruska","2007","5","16","03:00","16","4.5"
"Salla Naruska","2007","5","17","03:00","10","3.7"
"Salla Naruska","2007","5","18","03:00","5","4.9"
"Salla Naruska","2007","5","19","03:00","4","5.6"
"Salla Naruska","2007","5","20","03:00","1","10.8"
"Salla Naruska","2007","5","21","03:00","3","9.5"
"Salla Naruska","2007","5","22","03:00","3","8.3"
"Salla Naruska","2007","5","23","03:00","2","7.6"
"Salla Naruska","2007","5","24","03:00","-1","6.4"
"Salla Naruska","2007","5","25","03:00","-1","7.7"
"Salla Naruska","2007","5","26","03:00","-1","7.7"
"Salla Naruska","2007","5","27","03:00","-1","9.6"
"Salla Naruska","2007","5","28","03:00","-1","10"
"Salla Naruska","2007","5","29","03:00","-1","11"
"Salla Naruska","2007","5","30","03:00","-1","10"
"Salla Naruska","2007","5","31","03:00","-1","5.6"
"Salla Naruska","2007","6","1","03:00","-1","7"
"Salla Naruska","2007","6","2","03:00","-1","13"
"Salla Naruska","2007","6","3","03:00","-1","16.4"
"Salla Naruska","2007","6","4","03:00","-1","15.9"
"Salla Naruska","2007","6","5","03:00","-1","15.9"
"Salla Naruska","2007","6","6","03:00","-1","12"
"Salla Naruska","2007","6","7","03:00","-1","13.2"
"Salla Naruska","2007","6","8","03:00","-1","9.6"
"Salla Naruska","2007","6","9","03:00","-1","11.5"
"Salla Naruska","2007","6","10","03:00","-1","10.1"
"Salla Naruska","2007","6","11","03:00","-1","10.3"
"Salla Naruska","2007","6","12","03:00","-1","8"
"Salla Naruska","2007","6","13","03:00","-1","7.1"
"Salla Naruska","2007","6","14","03:00","-1","7.6"
"Salla Naruska","2007","6","15","03:00","-1","9.6"
"Salla Naruska","2007","6","16","03:00","-1","9.1"
"Salla Naruska","2007","6","17","03:00","-1","8.2"
"Salla Naruska","2007","6","18","03:00","-1","7.4"
"Salla Naruska","2007","6","19","03:00","-1","8.5"
"Salla Naruska","2007","6","20","03:00","-1","6.9"
"Salla Naruska","2007","6","21","03:00","-1","7.8"
"Salla Naruska","2007","6","22","03:00","-1","10.2"
"Salla Naruska","2007","6","23","03:00","-1","12.4"
"Salla Naruska","2007","6","24","03:00","-1","13.1"
"Salla Naruska","2007","6","25","03:00","-1","7.1"
"Salla Naruska","2007","6","26","03:00","-1","8.9"
"Salla Naruska","2007","6","27","03:00","-1","11.5"
"Salla Naruska","2007","6","28","03:00","-1","14.5"
"Salla Naruska","2007","6","29","03:00","-1","14.2"
"Salla Naruska","2007","6","30","03:00","-1","14.6"
"Salla Naruska","2007","7","1","03:00","-","13.7"
"Salla Naruska","2007","7","2","03:00","-1","16.9"
"Salla Naruska","2007","7","3","03:00","-1","15.8"
"Salla Naruska","2007","7","4","03:00","-","15.1"
"Salla Naruska","2007","7","5","03:00","-","16.8"
"Salla Naruska","2007","7","6","03:00","-1","11.9"
"Salla Naruska","2007","7","7","03:00","-1","9.8"
"Salla Naruska","2007","7","8","03:00","-1","8"
"Salla Naruska","2007","7","9","03:00","-1","8.3"
"Salla Naruska","2007","7","10","03:00","-1","10.9"
"Salla Naruska","2007","7","11","03:00","-1","14.2"
"Salla Naruska","2007","7","12","03:00","-1","14.1"
"Salla Naruska","2007","7","13","03:00","-1","15.6"
"Salla Naruska","2007","7","14","03:00","-1","17.1"
"Salla Naruska","2007","7","15","03:00","-1","15.8"
"Salla Naruska","2007","7","16","03:00","-1","14.5"
"Salla Naruska","2007","7","17","03:00","-1","14"
"Salla Naruska","2007","7","18","03:00","-1","12.9"
"Salla Naruska","2007","7","19","03:00","-1","10.4"
"Salla Naruska","2007","7","20","03:00","-1","9"
"Salla Naruska","2007","7","21","03:00","-1","10"
"Salla Naruska","2007","7","22","03:00","-1","11"
"Salla Naruska","2007","7","23","03:00","-1","13.3"
"Salla Naruska","2007","7","24","03:00","-1","15.2"
"Salla Naruska","2007","7","25","03:00","-1","15.5"
"Salla Naruska","2007","7","26","03:00","-1","14.2"
"Salla Naruska","2007","7","27","03:00","-1","14.4"
"Salla Naruska","2007","7","28","03:00","-1","14.2"
"Salla Naruska","2007","7","29","03:00","-1","14.2"
"Salla Naruska","2007","7","30","03:00","-1","14.2"
"Salla Naruska","2007","7","31","03:00","-1","14.1"
"Salla Naruska","2007","8","1","03:00","-1","12.7"
"Salla Naruska","2007","8","2","03:00","-1","14.8"
"Salla Naruska","2007","8","3","03:00","-1","16.3"
"Salla Naruska","2007","8","4","03:00","-1","14.4"
"Salla Naruska","2007","8","5","03:00","-1","13.6"
"Salla Naruska","2007","8","6","03:00","-1","15.6"
"Salla Naruska","2007","8","7","03:00","-1","17.9"
"Salla Naruska","2007","8","8","03:00","-1","19.5"
"Salla Naruska","2007","8","9","03:00","-1","18.4"
"Salla Naruska","2007","8","10","03:00","-1","15"
"Salla Naruska","2007","8","11","03:00","-1","10.4"
"Salla Naruska","2007","8","12","03:00","-1","13.1"
"Salla Naruska","2007","8","13","03:00","-1","14.1"
"Salla Naruska","2007","8","14","03:00","-1","16.5"
"Salla Naruska","2007","8","15","03:00","-1","14"
"Salla Naruska","2007","8","16","03:00","-1","14.2"
"Salla Naruska","2007","8","17","03:00","-1","16.6"
"Salla Naruska","2007","8","18","03:00","-1","12.6"
"Salla Naruska","2007","8","19","03:00","-1","11.3"
"Salla Naruska","2007","8","20","03:00","-1","11.5"
"Salla Naruska","2007","8","21","03:00","-1","11.3"
"Salla Naruska","2007","8","22","03:00","-1","10.4"
"Salla Naruska","2007","8","23","03:00","-1","14.2"
"Salla Naruska","2007","8","24","03:00","-1","12.3"
"Salla Naruska","2007","8","25","03:00","-1","7.7"
"Salla Naruska","2007","8","26","03:00","-1","7.3"
"Salla Naruska","2007","8","27","03:00","-1","5"
"Salla Naruska","2007","8","28","03:00","-1","3.4"
"Salla Naruska","2007","8","29","03:00","-1","4.5"
"Salla Naruska","2007","8","30","03:00","-1","5.4"
"Salla Naruska","2007","8","31","03:00","-1","2.9"
"Salla Naruska","2007","9","1","03:00","-1","1.9"
"Salla Naruska","2007","9","2","03:00","-1","1.9"
"Salla Naruska","2007","9","3","03:00","-1","4.4"
"Salla Naruska","2007","9","4","03:00","-1","5.5"
"Salla Naruska","2007","9","5","03:00","-1","5.3"
"Salla Naruska","2007","9","6","03:00","-1","6.6"
"Salla Naruska","2007","9","7","03:00","-1","6.6"
"Salla Naruska","2007","9","8","03:00","-1","3.3"
"Salla Naruska","2007","9","9","03:00","-1","4"
"Salla Naruska","2007","9","10","03:00","-1","5"
"Salla Naruska","2007","9","11","03:00","-1","3.7"
"Salla Naruska","2007","9","12","03:00","-1","4.6"
"Salla Naruska","2007","9","13","03:00","-1","3.6"
"Salla Naruska","2007","9","14","03:00","-1","2.5"
"Salla Naruska","2007","9","15","03:00","-1","6.1"
"Salla Naruska","2007","9","16","03:00","-1","7.8"
"Salla Naruska","2007","9","17","03:00","-1","8.3"
"Salla Naruska","2007","9","18","03:00","-1","6.3"
"Salla Naruska","2007","9","19","03:00","-1","5.5"
"Salla Naruska","2007","9","20","03:00","-1","6"
"Salla Naruska","2007","9","21","03:00","-1","8"
"Salla Naruska","2007","9","22","03:00","-1","4.9"
"Salla Naruska","2007","9","23","03:00","-1","4.2"
"Salla Naruska","2007","9","24","03:00","-1","4.6"
"Salla Naruska","2007","9","25","03:00","-1","13"
"Salla Naruska","2007","9","26","03:00","-1","12.2"
"Salla Naruska","2007","9","27","03:00","-1","6.9"
"Salla Naruska","2007","9","28","03:00","-1","4"
"Salla Naruska","2007","9","29","03:00","-1","3.1"
"Salla Naruska","2007","9","30","03:00","-1","3.9"
"Salla Naruska","2007","10","1","03:00","-1","8.7"
"Salla Naruska","2007","10","2","03:00","-1","8.9"
"Salla Naruska","2007","10","3","03:00","-1","8.8"
"Salla Naruska","2007","10","4","03:00","-1","7.2"
"Salla Naruska","2007","10","5","03:00","-1","2.2"
"Salla Naruska","2007","10","6","03:00","-1","1.8"
"Salla Naruska","2007","10","7","03:00","-1","2.8"
"Salla Naruska","2007","10","8","03:00","-1","6.6"
"Salla Naruska","2007","10","9","03:00","-1","1.9"
"Salla Naruska","2007","10","10","03:00","-1","-2.3"
"Salla Naruska","2007","10","11","03:00","-1","-1.8"
"Salla Naruska","2007","10","12","03:00","-1","-1.9"
"Salla Naruska","2007","10","13","03:00","-","-2.4"
"Salla Naruska","2007","10","14","03:00","2","-2.1"
"Salla Naruska","2007","10","15","03:00","-1","2.1"
"Salla Naruska","2007","10","16","03:00","-","1.9"
"Salla Naruska","2007","10","17","03:00","-","5.1"
"Salla Naruska","2007","10","18","03:00","-","3.1"
"Salla Naruska","2007","10","19","03:00","-1","0.4"
"Salla Naruska","2007","10","20","03:00","-1","-3.6"
"Salla Naruska","2007","10","21","03:00","-1","0.8"
"Salla Naruska","2007","10","22","03:00","-","2.4"
"Salla Naruska","2007","10","23","03:00","-","5.5"
"Salla Naruska","2007","10","24","03:00","-1","5.7"
"Salla Naruska","2007","10","25","03:00","-","5.8"
"Salla Naruska","2007","10","26","03:00","-","4.9"
"Salla Naruska","2007","10","27","03:00","-1","4.5"
"Salla Naruska","2007","10","28","03:00","-1","6.3"
"Salla Naruska","2007","10","29","02:00","-1","6.9"
"Salla Naruska","2007","10","30","02:00","-1","6.2"
"Salla Naruska","2007","10","31","02:00","-","1.9"
"Salla Naruska","2007","11","1","02:00","-1","0"
"Salla Naruska","2007","11","2","02:00","-1","-1"
"Salla Naruska","2007","11","3","02:00","-1","-9.5"
"Salla Naruska","2007","11","4","02:00","-1","-11.4"
"Salla Naruska","2007","11","5","02:00","-1","-7.2"
"Salla Naruska","2007","11","6","02:00","5","-0.9"
"Salla Naruska","2007","11","7","02:00","6","-1.9"
"Salla Naruska","2007","11","8","02:00","5","-3.7"
"Salla Naruska","2007","11","9","02:00","8","-2.6"
"Salla Naruska","2007","11","10","02:00","10","-0.7"
"Salla Naruska","2007","11","11","02:00","14","-2.1"
"Salla Naruska","2007","11","12","02:00","16","-2.4"
"Salla Naruska","2007","11","13","02:00","14","-3.5"
"Salla Naruska","2007","11","14","02:00","14","-7"
"Salla Naruska","2007","11","15","02:00","12","-13.4"
"Salla Naruska","2007","11","16","02:00","14","-16.2"
"Salla Naruska","2007","11","17","02:00","14","-26"
"Salla Naruska","2007","11","18","02:00","15","-18.9"
"Salla Naruska","2007","11","19","02:00","18","-5.7"
"Salla Naruska","2007","11","20","02:00","22","-15.8"
"Salla Naruska","2007","11","21","02:00","21","-2.7"
"Salla Naruska","2007","11","22","02:00","18","0.5"
"Salla Naruska","2007","11","23","02:00","24","-7.2"
"Salla Naruska","2007","11","24","02:00","22","-10.4"
"Salla Naruska","2007","11","25","02:00","23","-3.1"
"Salla Naruska","2007","11","26","02:00","28","-8.7"
"Salla Naruska","2007","11","27","02:00","28","-3.7"
"Salla Naruska","2007","11","28","02:00","27","-6.8"
"Salla Naruska","2007","11","29","02:00","27","-2.5"
"Salla Naruska","2007","11","30","02:00","27","-5.9"
"Salla Naruska","2007","12","1","02:00","27","-9.5"
"Salla Naruska","2007","12","2","02:00","27","-14"
"Salla Naruska","2007","12","3","02:00","29","-8.5"
"Salla Naruska","2007","12","4","02:00","29","-4.7"
"Salla Naruska","2007","12","5","02:00","30","-6.5"
"Salla Naruska","2007","12","6","02:00","34","-0.8"
"Salla Naruska","2007","12","7","02:00","26","2.8"
"Salla Naruska","2007","12","8","02:00","21","0.9"
"Salla Naruska","2007","12","9","02:00","21","0.5"
"Salla Naruska","2007","12","10","02:00","21","-0.8"
"Salla Naruska","2007","12","11","02:00","20","-3.4"
"Salla Naruska","2007","12","12","02:00","20","-12.7"
"Salla Naruska","2007","12","13","02:00","21","-8"
"Salla Naruska","2007","12","14","02:00","24","-2.4"
"Salla Naruska","2007","12","15","02:00","24","-2.2"
"Salla Naruska","2007","12","16","02:00","24","-0.7"
"Salla Naruska","2007","12","17","02:00","23","-1.9"
"Salla Naruska","2007","12","18","02:00","24","2.2"
"Salla Naruska","2007","12","19","02:00","24","0.1"
"Salla Naruska","2007","12","20","02:00","24","-0.7"
"Salla Naruska","2007","12","21","02:00","24","-3.6"
"Salla Naruska","2007","12","22","02:00","24","-8.2"
"Salla Naruska","2007","12","23","02:00","24","-6"
"Salla Naruska","2007","12","24","02:00","24","-1.8"
"Salla Naruska","2007","12","25","02:00","26","-2.6"
"Salla Naruska","2007","12","26","02:00","26","-11.3"
"Salla Naruska","2007","12","27","02:00","34","-0.7"
"Salla Naruska","2007","12","28","02:00","29","1.2"
"Salla Naruska","2007","12","29","02:00","26","-1.5"
"Salla Naruska","2007","12","30","02:00","26","-3.6"
"Salla Naruska","2007","12","31","02:00","25","-11.2"
"Salla Naruska","2008","1","1","02:00","25","-22.8"
"Salla Naruska","2008","1","2","02:00","25","-26.7"
"Salla Naruska","2008","1","3","02:00","24","-20.7"
"Salla Naruska","2008","1","4","02:00","24","-15.1"
"Salla Naruska","2008","1","5","02:00","24","-29.4"
"Salla Naruska","2008","1","6","02:00","25","-29.2"
"Salla Naruska","2008","1","7","02:00","25","-21.2"
"Salla Naruska","2008","1","8","02:00","31","-11.7"
"Salla Naruska","2008","1","9","02:00","28","-5"
"Salla Naruska","2008","1","10","02:00","30","-6.5"
"Salla Naruska","2008","1","11","02:00","35","-3.4"
"Salla Naruska","2008","1","12","02:00","36","-3.2"
"Salla Naruska","2008","1","13","02:00","38","-3.9"
"Salla Naruska","2008","1","14","02:00","43","-7.4"
"Salla Naruska","2008","1","15","02:00","44","-2.9"
"Salla Naruska","2008","1","16","02:00","41","1.2"
"Salla Naruska","2008","1","17","02:00","38","0.8"
"Salla Naruska","2008","1","18","02:00","36","0.3"
"Salla Naruska","2008","1","19","02:00","39","-0.7"
"Salla Naruska","2008","1","20","02:00","46","-3"
"Salla Naruska","2008","1","21","02:00","47","-3.4"
"Salla Naruska","2008","1","22","02:00","47","-3.6"
"Salla Naruska","2008","1","23","02:00","45","-17"
"Salla Naruska","2008","1","24","02:00","44","-14.9"
"Salla Naruska","2008","1","25","02:00","51","-6.2"
"Salla Naruska","2008","1","26","02:00","50","-11.4"
"Salla Naruska","2008","1","27","02:00","48","-19.4"
"Salla Naruska","2008","1","28","02:00","47","-17.7"
"Salla Naruska","2008","1","29","02:00","47","-3.5"
"Salla Naruska","2008","1","30","02:00","48","-7.6"
"Salla Naruska","2008","1","31","02:00","48","-5"
"Salla Naruska","2008","2","1","02:00","48","-6.7"
"Salla Naruska","2008","2","2","02:00","48","-4.5"
"Salla Naruska","2008","2","3","02:00","47","-5"
"Salla Naruska","2008","2","4","02:00","48","-9.2"
"Salla Naruska","2008","2","5","02:00","48","-15.4"
"Salla Naruska","2008","2","6","02:00","47","-7"
"Salla Naruska","2008","2","7","02:00","52","-4"
"Salla Naruska","2008","2","8","02:00","52","-1.9"
"Salla Naruska","2008","2","9","02:00","53","-5"
"Salla Naruska","2008","2","10","02:00","53","-5"
"Salla Naruska","2008","2","11","02:00","52","-2"
"Salla Naruska","2008","2","12","02:00","52","-0.9"
"Salla Naruska","2008","2","13","02:00","52","-2.2"
"Salla Naruska","2008","2","14","02:00","52","-6.8"
"Salla Naruska","2008","2","15","02:00","51","-13.8"
"Salla Naruska","2008","2","16","02:00","51","-12.5"
"Salla Naruska","2008","2","17","02:00","53","-9.2"
"Salla Naruska","2008","2","18","02:00","53","-14.7"
"Salla Naruska","2008","2","19","02:00","51","-12.7"
"Salla Naruska","2008","2","20","02:00","52","-19.6"
"Salla Naruska","2008","2","21","02:00","54","-6.9"
"Salla Naruska","2008","2","22","02:00","58","-3.5"
"Salla Naruska","2008","2","23","02:00","60","-12"
"Salla Naruska","2008","2","24","02:00","60","-20"
"Salla Naruska","2008","2","25","02:00","60","-8.5"
"Salla Naruska","2008","2","26","02:00","60","-12.4"
"Salla Naruska","2008","2","27","02:00","60","-16.4"
"Salla Naruska","2008","2","28","02:00","60","-15.1"
"Salla Naruska","2008","2","29","02:00","59","-24.3"
"Salla Naruska","2008","3","1","02:00","60","-17.4"
"Salla Naruska","2008","3","2","02:00","62","-11.9"
"Salla Naruska","2008","3","3","02:00","62","-14.7"
"Salla Naruska","2008","3","4","02:00","62","-14.2"
"Salla Naruska","2008","3","5","02:00","63","-12.7"
"Salla Naruska","2008","3","6","02:00","62","-19.8"
"Salla Naruska","2008","3","7","02:00","61","-16.8"
"Salla Naruska","2008","3","8","02:00","62","-11.5"
"Salla Naruska","2008","3","9","02:00","62","-11.1"
"Salla Naruska","2008","3","10","02:00","63","-1.8"
"Salla Naruska","2008","3","11","02:00","63","0.6"
"Salla Naruska","2008","3","12","02:00","63","-1.1"
"Salla Naruska","2008","3","13","02:00","63","-1.1"
"Salla Naruska","2008","3","14","02:00","62","-9.1"
"Salla Naruska","2008","3","15","02:00","62","-15.4"
"Salla Naruska","2008","3","16","02:00","62","-9.3"
"Salla Naruska","2008","3","17","02:00","62","-7.3"
"Salla Naruska","2008","3","18","02:00","61","-11.6"
"Salla Naruska","2008","3","19","02:00","61","-9.9"
"Salla Naruska","2008","3","20","02:00","62","-13.7"
"Salla Naruska","2008","3","21","02:00","63","-13.5"
"Salla Naruska","2008","3","22","02:00","62","-10.4"
"Salla Naruska","2008","3","23","02:00","63","-8.7"
"Salla Naruska","2008","3","24","02:00","64","-8.9"
"Salla Naruska","2008","3","25","02:00","67","-10.8"
"Salla Naruska","2008","3","26","02:00","65","-12.8"
"Salla Naruska","2008","3","27","02:00","81","-5.7"
"Salla Naruska","2008","3","28","02:00","77","-10.2"
"Salla Naruska","2008","3","29","02:00","76","-8.3"
"Salla Naruska","2008","3","30","02:00","76","2.7"
"Salla Naruska","2008","3","31","03:00","67","3"
"Salla Naruska","2008","4","1","03:00","59","1.5"
"Salla Naruska","2008","4","2","03:00","52","1.3"
"Salla Naruska","2008","4","3","03:00","45","-1.8"
"Salla Naruska","2008","4","4","03:00","44","-5"
"Salla Naruska","2008","4","5","03:00","45","-4.8"
"Salla Naruska","2008","4","6","03:00","62","-2.1"
"Salla Naruska","2008","4","7","03:00","58","-5.2"
"Salla Naruska","2008","4","8","03:00","58","-6.8"
"Salla Naruska","2008","4","9","03:00","59","-3.2"
"Salla Naruska","2008","4","10","03:00","57","-6.7"
"Salla Naruska","2008","4","11","03:00","56","-12"
"Salla Naruska","2008","4","12","03:00","56","-10.3"
"Salla Naruska","2008","4","13","03:00","56","-8.1"
"Salla Naruska","2008","4","14","03:00","55","-5.2"
"Salla Naruska","2008","4","15","03:00","58","-0.7"
"Salla Naruska","2008","4","16","03:00","55","1.7"
"Salla Naruska","2008","4","17","03:00","51","0.1"
"Salla Naruska","2008","4","18","03:00","49","-1.7"
"Salla Naruska","2008","4","19","03:00","49","-3.3"
"Salla Naruska","2008","4","20","03:00","49","-3"
"Salla Naruska","2008","4","21","03:00","48","-1.8"
"Salla Naruska","2008","4","22","03:00","48","-1.7"
"Salla Naruska","2008","4","23","03:00","48","1.3"
"Salla Naruska","2008","4","24","03:00","47","0.5"
"Salla Naruska","2008","4","25","03:00","48","-3.8"
"Salla Naruska","2008","4","26","03:00","47","-4.2"
"Salla Naruska","2008","4","27","03:00","47","1.4"
"Salla Naruska","2008","4","28","03:00","46","2.8"
"Salla Naruska","2008","4","29","03:00","43","3.3"
